Node | Distance To | Previous Node in Path (-1 is unreachable, or starting node)
2079 | 0.5 | 4885
2080 | 0.2 | 3216
2081 | 2.9 | 2526
2082 | 1.3 | 3918
2083 | 1.9 | 7398
2084 | 3.5 | 2914
2085 | 0.5 | 4430
2086 | 1.8 | 7476
2087 | 1.1 | 6029
2088 | 2.2 | 1030
2089 | 3.3 | 4851
2090 | 3.1 | 7312
2091 | 4.5 | 1550
2092 | 3.5 | 988
2093 | 3.5 | 1996
2094 | 2.9 | 2173
2095 | 1.0 | 1037
2096 | 1.4 | 2751
2097 | 3.7 | 5856
2098 | 2.7 | 2116
2099 | 0.4 | 4872
2100 | 2.0 | 908
2101 | 1.6 | 1294
2102 | 1.4 | 6421
2103 | 1.1 | 5652
2104 | 1.5 | 4559
2105 | 2.0 | 2322
2106 | 2.4 | 4971
2107 | 0.6 | 576
2108 | 0.6 | 1910
2109 | 1.6 | 2785
2110 | 2.4 | 63
2111 | 1.1 | 5354
2112 | 5.0 | 5979
2113 | 0.2 | 4393
2114 | 1.7 | 3090
2115 | 3.9 | 3528
2116 | 2.7 | 6304
2117 | 0.1 | 6697
2118 | 1.3 | 3896
2119 | 0.2 | 5902
2120 | 1.1 | 4371
2121 | 3.4 | 300
2122 | 1.4 | 3671
2123 | 1.6 | 995
2124 | 2.7 | 1474
2125 | 0.2 | 5997
2126 | 4.1 | 5683
2127 | 1.1 | 1319
2128 | 0.8 | 6575
2129 | 1.0 | 6997
2130 | 1.1 | 4598
2131 | 1.0 | 597
2132 | 1.9 | 3656
2133 | 0.3 | 689
2134 | 1.3 | 5354
2135 | 4.1 | 2752
2136 | 0.6 | 1806
2137 | 2.3 | 6396
2138 | 0.9 | 1289
2139 | 0.9 | 1603
2140 | 1.0 | 5476
2141 | 3.0 | 4196
2142 | 2.8 | 2944
2143 | 0.1 | 3515
2144 | 1.5 | 348
2145 | 1.4 | 4232
2146 | 4.2 | 1756
2147 | 1.2 | 5923
2148 | 2.3 | 114
2149 | 0.2 | 4007
2150 | 1.3 | 962
2151 | 4.3 | 3874
2152 | 6.0 | 6227
2153 | 7.2 | 1323
2154 | 1.1 | 64
2155 | 1.2 | 4069
2156 | 3.0 | 3940
2157 | 3.5 | 5121
2158 | 1.2 | 6931
2159 | 0.4 | 7167
2160 | 1.2 | 2808
2161 | 1.1 | 2041
2162 | 2.6 | 4308
2163 | 1.6 | 6848
2164 | 1.1 | 3586
2165 | 3.9 | 1923
2166 | 2.9 | 524
2167 | 0.3 | 2582
2168 | 0.9 | 4971
2169 | 0.7 | 1794
2170 | 1.0 | 3607
2171 | 2.0 | 5017
2172 | 1.1 | 1257
2173 | 4.4 | 4655
2174 | 1.3 | 1031
2175 | 2.3 | 3253
2176 | 3.2 | 738
2177 | 1.4 | 1541
2178 | 0.6 | 3827
2179 | 0.5 | 7244
2180 | 2.9 | 6066
2181 | 2.5 | 2518
2182 | 0.7 | 1720
2183 | 0.3 | 3909
2184 | 0.4 | 6138
2185 | 4.1 | 238
2186 | 1.7 | 6025
2187 | 2.2 | 5058
2188 | 3.7 | 3021
2189 | 2.7 | 5424
2190 | 1.6 | 2071
2191 | 2.3 | 3746
2192 | 1.3 | 6277
2193 | 0.1 | 1621
2194 | 2.6 | 2601
2195 | 3.2 | 3925
2196 | 0.1 | 3554
2197 | 1.5 | 5660
2198 | 2.4 | 6709
2199 | 0.5 | 6481
2200 | 4.2 | 6297
2201 | 3.8 | 3590
2202 | 0.9 | 5788
2203 | 1.5 | 646
2204 | 2.4 | 3661
2205 | 3.0 | 6970
2206 | 1.5 | 3539
2207 | 1.0 | 833
2208 | 4.4 | 4646
2209 | 4.4 | 1465
2210 | 0.8 | 4121
2211 | 2.4 | 5098
2212 | 1.5 | 891
2213 | 2.3 | 4877
2214 | 1.6 | 5086
2215 | 0.5 | 175
2216 | 0.6 | 6101
2217 | 2.1 | 3285
2218 | 5.0 | 5627
2219 | 4.2 | 1725
2220 | 2.3 | 1779
2221 | 5.3 | 7416
2222 | 0.7 | 5701
2223 | 2.0 | 2522
2224 | 0.7 | 4070
2225 | 2.5 | 1577
2226 | 1.1 | 2148
2227 | 1.2 | 7272
2228 | 0.4 | 322
2229 | 1.6 | 6753
2230 | 5.3 | 5453
2231 | 2.6 | 193
2232 | 1.5 | 2529
2233 | 0.7 | 3907
2234 | 2.0 | 5239
2235 | 0.2 | 2475
2236 | 0.7 | 2130
2237 | 2.5 | 4483
2238 | 3.0 | 4314
2239 | 1.3 | 4450
2240 | 3.4 | 5453
2241 | 0.1 | 7470
2242 | 2.0 | 3960
2243 | 0.6 | 4360
2244 | 2.4 | 6966
2245 | 1.1 | 2324
2246 | 1.9 | 6407
2247 | 2.1 | 4320
2248 | 1.2 | 2791
2249 | 1.1 | 4728
2250 | 0.3 | 6516
2251 | 1.3 | 3415
2252 | 0.1 | 6615
2253 | 0.4 | 5545
2254 | 2.1 | 1626
2255 | 2.5 | 1399
2256 | 0.9 | 1400
2257 | 3.3 | 5264
2258 | 1.5 | 141
2259 | 1.9 | 2726
2260 | 4.2 | 4346
2261 | 2.7 | 363
2262 | 2.2 | 5458
2263 | 3.2 | 920
2264 | 0.1 | 724
2265 | 7.1 | 6248
2266 | 2.9 | 1293
2267 | 2.0 | 5397
2268 | 2.0 | 3651
2269 | 1.8 | 2548
2270 | 0.6 | 6300
2271 | 1.6 | 4067
2272 | 0.8 | 5600
2273 | 2.1 | 5926
2274 | 0.2 | 1138
2275 | 5.7 | 2606
2276 | 3.6 | 5094
2277 | 1.6 | 6773
2278 | 0.9 | 6229
2279 | 1.7 | 1322
2280 | 1.8 | 3734
2281 | 0.4 | 2603
2282 | 2.6 | 1130
2283 | 1.8 | 180
2284 | 1.2 | 1742
2285 | 1.7 | 605
2286 | 1.9 | 3351
2287 | 3.5 | 7193
2288 | 6.0 | 4521
2289 | 1.0 | 3191
2290 | 2.1 | 2417
2291 | 2.4 | 4943
2292 | 1.8 | 6779
2293 | 0.4 | 5834
2294 | 6.2 | 2283
2295 | 2.2 | 2155
2296 | 2.7 | 4865
2297 | 2.5 | 7323
2298 | 0.5 | 7222
2299 | 0.1 | 5032
2300 | 1.1 | 7394
2301 | 2.0 | 6341
2302 | 1.5 | 2726
2303 | 2.1 | 4179
2304 | 2.5 | 5879
2305 | 2.7 | 2878
2306 | 1.7 | 1351
2307 | 3.8 | 3326
2308 | 3.5 | 6692
2309 | 2.1 | 777
2310 | 2.0 | 5962
2311 | 5.8 | 3226
2312 | 2.0 | 2866
2313 | 1.7 | 3343
2314 | 1.8 | 728
2315 | 0.7 | 3164
2316 | 0.7 | 5637
2317 | 1.3 | 2557
2318 | 6.4 | 3278
2319 | 2.8 | 508
2320 | 1.8 | 7183
2321 | 2.4 | 3629
2322 | 1.7 | 1114
2323 | 2.2 | 3246
2324 | 1.2 | 4616
2325 | 2.6 | 6857
2326 | 1.1 | 1140
2327 | 2.1 | 2446
2328 | 4.0 | 1170
2329 | 0.4 | 4284
2330 | 1.5 | 4210
2331 | 0.9 | 4482
2332 | 4.9 | 3102
2333 | 4.4 | 2865
2334 | 3.8 | 1765
2335 | 0.6 | 1623
2336 | 1.1 | 4887
2337 | 1.9 | 6197
2338 | 0.4 | 2027
2339 | 2.2 | 2457
2340 | 0.3 | 267
2341 | 0.1 | 4636
2342 | 1.8 | 1193
2343 | 2.8 | 4094
2344 | 2.7 | 3234
2345 | 2.7 | 4784
2346 | 2.3 | 2878
2347 | 1.6 | 4945
2348 | 2.6 | 6547
2349 | 2.5 | 6618
2350 | 0.4 | 2538
2351 | 4.2 | 7339
2352 | 1.3 | 7177
2353 | 2.5 | 6843
2354 | 2.7 | 2756
2355 | 0.5 | 1085
2356 | 2.6 | 1824
2357 | 0.1 | 5694
2358 | 3.2 | 1521
2359 | 2.4 | 6481
2360 | 5.5 | 1939
2361 | 0.2 | 5462
2362 | 1.7 | 3603
2363 | 4.6 | 5891
2364 | 3.8 | 3992
2365 | 0.7 | 6186
2366 | 2.0 | 2482
2367 | 1.4 | 1748
2368 | 3.5 | 6852
2369 | 2.9 | 3735
2370 | 1.8 | 2461
2371 | 0.2 | 5960
2372 | 2.5 | 2210
2373 | 6.7 | 915
2374 | 1.9 | 1822
2375 | 4.3 | 4405
2376 | 2.2 | 3121
2377 | 2.1 | 541
2378 | 3.3 | 5622
2379 | 1.8 | 1372
2380 | 0.9 | 1500
2381 | 7.2 | 2826
2382 | 2.3 | 7307
2383 | 0.9 | 1031
2384 | 5.0 | 2877
2385 | 3.5 | 6242
2386 | 1.1 | 5525
2387 | 2.2 | 1568
2388 | 0.7 | 219
2389 | 4.0 | 1394
2390 | 0.4 | 6714
2391 | 4.1 | 5374
2392 | 1.8 | 4607
2393 | 1.1 | 416
2394 | 0.1 | 2477
2395 | 2.0 | 2524
2396 | 2.1 | 4048
2397 | 1.1 | 2871
2398 | 0.5 | 577
2399 | 0.3 | 1820
2400 | 2.4 | 7433
2401 | 0.4 | 6090
2402 | 1.3 | 2839
2403 | 3.1 | 6285
2404 | 0.4 | 809
2405 | 2.7 | 6941
2406 | 2.2 | 549
2407 | 1.6 | 3169
2408 | 1.2 | 6072
2409 | 2.6 | 4772
2410 | 1.5 | 1575
2411 | 2.4 | 193
2412 | 0.6 | 3901
2413 | 1.9 | 357
2414 | 1.9 | 4736
2415 | 2.7 | 3099
2416 | 1.3 | 6260
2417 | 1.4 | 3317
2418 | 0.8 | 5713
2419 | 4.1 | 4798
2420 | 2.0 | 6952
2421 | 4.4 | 3627
2422 | 0.7 | 110
2423 | 2.8 | 2078
2424 | 2.8 | 323
2425 | 1.6 | 3981
2426 | 2.3 | 602
2427 | 2.6 | 2744
2428 | 1.6 | 5401
2429 | 2.0 | 6061
2430 | 2.0 | 4449
2431 | 5.3 | 2014
2432 | 1.1 | 889
2433 | 0.9 | 964
2434 | 2.2 | 2846
2435 | 2.2 | 5842
2436 | 0.9 | 5921
2437 | 1.4 | 2268
2438 | 1.9 | 1963
2439 | 2.2 | 6709
2440 | 2.0 | 118
2441 | 0.6 | 5476
2442 | 0.2 | 3941
2443 | 1.1 | 1608
2444 | 0.5 | 1646
2445 | 1.7 | 7348
2446 | 0.7 | 7217
2447 | 4.0 | 3046
2448 | 1.7 | 5493
2449 | 0.5 | 2470
2450 | 1.6 | 4867
2451 | 3.6 | 4175
2452 | 1.8 | 1885
2453 | 3.8 | 4792
2454 | 1.0 | 5622
2455 | 1.5 | 654
2456 | 2.3 | 5515
2457 | 0.7 | 323
2458 | 1.9 | 1397
2459 | 0.2 | 521
2460 | 1.8 | 4868
2461 | 2.4 | 507
2462 | 1.5 | 5666
2463 | 1.2 | 6913
2464 | 0.4 | 7171
2465 | 1.1 | 2215
2466 | 1.0 | 4551
2467 | 4.2 | 6513
2468 | 1.6 | 1050
2469 | 2.1 | 25
2470 | 1.6 | 1568
2471 | 0.3 | 1467
2472 | 2.7 | 6550
2473 | 1.3 | 661
2474 | 1.7 | 1805
2475 | 1.6 | 1655
2476 | 1.4 | 4685
2477 | 1.2 | 5684
2478 | 2.7 | 5631
2479 | 3.2 | 5640
2480 | 3.1 | 417
2481 | 3.6 | 6146
2482 | 1.8 | 756
2483 | 2.4 | 6112
2484 | 1.1 | 2254
2485 | 1.8 | 5773
2486 | 1.0 | 7055
2487 | 7.3 | 2703
2488 | 2.2 | 4803
2489 | 1.8 | 4198
2490 | 2.3 | 3440
2491 | 4.7 | 806
2492 | 1.3 | 928
2493 | 6.3 | 2650
2494 | 5.9 | 6635
2495 | 1.4 | 6999
2496 | 2.5 | 1353
2497 | 3.6 | 385
2498 | 1.7 | 1668
2499 | 1.6 | 772
2500 | 1.7 | 4957
2501 | 1.8 | 4482
2502 | 2.0 | 3061
2503 | 2.9 | 2061
2504 | 0.2 | 4484
2505 | 0.6 | 4359
2506 | 2.1 | 6802
2507 | 1.3 | 1351
2508 | 0.2 | 2845
2509 | 2.7 | 1879
2510 | 0.9 | 6052
2511 | 2.5 | 4499
2512 | 1.7 | 21
2513 | 0.1 | 5012
2514 | 1.3 | 55
2515 | 2.3 | 2508
2516 | 1.8 | 2606
2517 | 0.8 | 4237
2518 | 1.7 | 475
2519 | 0.9 | 119
2520 | 2.5 | 6390
2521 | 3.5 | 886
2522 | 2.0 | 4385
2523 | 0.7 | 2374
2524 | 0.1 | 7442
2525 | 0.8 | 5770
2526 | 0.2 | 6381
2527 | 1.3 | 1034
2528 | 1.8 | 1259
2529 | 2.8 | 6848
2530 | 3.6 | 977
2531 | 1.7 | 6838
2532 | 0.4 | 7405
2533 | 0.1 | 3583
2534 | 0.3 | 4350
2535 | 0.1 | 4015
2536 | 2.0 | 5830
2537 | 0.6 | 2754
2538 | 2.0 | 3465
2539 | 0.8 | 4290
2540 | 4.6 | 3375
2541 | 2.3 | 5309
2542 | 0.2 | 3549
2543 | 0.8 | 6894
2544 | 0.4 | 4420
2545 | 0.3 | 3063
2546 | 1.7 | 6878
2547 | 1.9 | 3614
2548 | 2.5 | 1740
2549 | 2.4 | 7494
2550 | 0.6 | 1838
2551 | 0.2 | 6989
2552 | 0.4 | 2610
2553 | 1.6 | 5509
2554 | 2.7 | 1918
2555 | 0.9 | 3272
2556 | 1.1 | 1727
2557 | 1.2 | 1294
2558 | 2.5 | 1238
2559 | 2.1 | 1153
2560 | 0.6 | 4022
2561 | 1.3 | 4568
2562 | 1.2 | 4097
2563 | 0.3 | 1608
2564 | 1.3 | 6969
2565 | 0.5 | 2845
2566 | 1.2 | 1615
2567 | 2.0 | 5054
2568 | 1.2 | 1811
2569 | 2.8 | 1557
2570 | 2.2 | 2460
2571 | 0.5 | 2567
2572 | 1.1 | 5508
2573 | 0.1 | 6145
2574 | 3.7 | 2245
2575 | 3.0 | 4138
2576 | 3.0 | 3470
2577 | 4.0 | 1048
2578 | 0.9 | 4529
2579 | 4.2 | 751
2580 | 0.2 | 4805
2581 | 2.9 | 5463
2582 | 2.4 | 3553
2583 | 1.4 | 3004
2584 | 2.8 | 1621
2585 | 2.5 | 7019
2586 | 1.4 | 5025
2587 | 6.8 | 5314
2588 | 1.8 | 6069
2589 | 1.0 | 6196
2590 | 3.4 | 1367
2591 | 0.1 | 3715
2592 | 2.6 | 4742
2593 | 4.5 | 7040
2594 | 3.5 | 83
2595 | 3.1 | 6800
2596 | 3.4 | 359
2597 | 5.4 | 2901
2598 | 0.8 | 6821
2599 | 1.1 | 6397
2600 | 1.8 | 5227
2601 | 0.5 | 5708
2602 | 0.9 | 3722
2603 | 1.6 | 4467
2604 | 0.2 | 1422
2605 | 8.9 | 111
2606 | 2.6 | 285
2607 | 1.5 | 7331
2608 | 1.3 | 560
2609 | 3.5 | 4041
2610 | 3.1 | 5588
2611 | 2.5 | 3606
2612 | 5.0 | 6310
2613 | 2.6 | 4995
2614 | 5.5 | 5824
2615 | 1.7 | 1730
2616 | 2.1 | 5451
2617 | 3.3 | 3503
2618 | 2.4 | 7447
2619 | 1.3 | 3042
2620 | 0.4 | 375
2621 | 2.5 | 2029
2622 | 3.6 | 6067
2623 | 0.9 | 7268
2624 | 0.7 | 5875
2625 | 2.3 | 3145
2626 | 5.3 | 2154
2627 | 1.8 | 7127
2628 | 0.4 | 6714
2629 | 5.2 | 6365
2630 | 0.3 | 6313
2631 | 4.0 | 7182
2632 | 1.0 | 5174
2633 | 4.4 | 6823
2634 | 4.2 | 1570
2635 | 0.8 | 4489
2636 | 0.8 | 6224
2637 | 0.6 | 4414
2638 | 3.0 | 1004
2639 | 0.4 | 1992
2640 | 1.9 | 4861
2641 | 1.4 | 3533
2642 | 2.7 | 6919
2643 | 1.9 | 6306
2644 | 1.8 | 6527
2645 | 2.5 | 6816
2646 | 2.8 | 1782
2647 | 4.3 | 1120
2648 | 1.9 | 4789
2649 | 2.0 | 749
2650 | 0.9 | 2053
2651 | 0.1 | 384
2652 | 3.8 | 2724
2653 | 0.6 | 6943
2654 | 2.7 | 1522
2655 | 1.4 | 905
2656 | 2.3 | 5758
2657 | 2.4 | 1424
2658 | 0.4 | 182
2659 | 5.2 | 3334
2660 | 0.3 | 6137
2661 | 0.1 | 4414
2662 | 2.9 | 5231
2663 | 2.7 | 6814
2664 | 0.8 | 2232
2665 | 2.6 | 7146
2666 | 0.6 | 6071
2667 | 0.1 | 294
2668 | 2.2 | 2108
2669 | 2.0 | 2207
2670 | 1.7 | 2944
2671 | 1.4 | 6655
2672 | 1.9 | 4524
2673 | 0.6 | 6724
2674 | 0.1 | 2553
2675 | 4.0 | 2232
2676 | 2.1 | 1484
2677 | 0.7 | 5974
2678 | 2.4 | 607
2679 | 1.1 | 6245
2680 | 1.7 | 2228
2681 | 2.5 | 612
2682 | 2.1 | 6567
2683 | 0.3 | 4480
2684 | 2.5 | 901
2685 | 1.6 | 2102
2686 | 3.8 | 6102
2687 | 0.2 | 4545
2688 | 0.4 | 5778
2689 | 1.7 | 944
2690 | 2.0 | 805
2691 | 4.8 | 2386
2692 | 2.1 | 4767
2693 | 3.6 | 7255
2694 | 0.9 | 3372
2695 | 3.5 | 499
2696 | 2.9 | 6415
2697 | 3.9 | 1445
2698 | 2.3 | 4163
2699 | 3.3 | 4641
2700 | 1.9 | 5549
2701 | 4.9 | 505
2702 | 3.3 | 1057
2703 | 0.6 | 4484
2704 | 1.9 | 3161
2705 | 2.0 | 6544
2706 | 6.1 | 576
2707 | 1.5 | 5964
2708 | 1.0 | 4071
2709 | 3.6 | 2772
2710 | 1.2 | 46
2711 | 3.0 | 292
2712 | 0.1 | 5109
2713 | 2.1 | 1478
2714 | 1.7 | 2231
2715 | 2.0 | 1300
2716 | 1.9 | 4038
2717 | 3.4 | 7336
2718 | 1.0 | 7077
2719 | 2.4 | 1670
2720 | 0.2 | 3484
2721 | 0.6 | 7265
2722 | 3.7 | 290
2723 | 2.2 | 3949
2724 | 1.4 | 2797
2725 | 0.6 | 6547
2726 | 0.8 | 5245
2727 | 2.0 | 5149
2728 | 3.6 | 4472
2729 | 0.8 | 2168
2730 | 1.2 | 143
2731 | 3.0 | 1922
2732 | 0.7 | 2279
2733 | 0.4 | 3682
2734 | 0.7 | 5205
2735 | 1.6 | 2810
2736 | 0.3 | 1677
2737 | 2.3 | 2766
2738 | 2.1 | 1514
2739 | 3.1 | 6040
2740 | 0.2 | 6684
2741 | 7.4 | 7354
2742 | 2.1 | 5118
2743 | 3.4 | 6122
2744 | 1.6 | 7234
2745 | 0.1 | 6260
2746 | 0.3 | 3624
2747 | 2.6 | 5055
2748 | 3.7 | 3882
2749 | 1.3 | 1021
2750 | 2.3 | 2636
2751 | 1.5 | 6298
2752 | 0.8 | 5887
2753 | 1.6 | 3500
2754 | 0.1 | 3353
2755 | 0.6 | 1756
2756 | 1.1 | 6757
2757 | 4.3 | 5189
2758 | 1.1 | 7395
2759 | 2.2 | 5673
2760 | 1.4 | 6350
2761 | 0.1 | 898
2762 | 4.0 | 4972
2763 | 3.6 | 4122
2764 | 2.2 | 783
2765 | 4.7 | 3623
2766 | 1.4 | 1014
2767 | 3.4 | 2214
2768 | 5.1 | 1408
2769 | 4.0 | 4005
2770 | 1.1 | 2512
2771 | 0.9 | 5112
2772 | 1.1 | 1020
2773 | 1.5 | 7025
2774 | 0.2 | 6366
2775 | 1.9 | 6762
2776 | 0.4 | 3373
2777 | 2.2 | 5301
2778 | 0.7 | 7370
2779 | 0.2 | 4336
2780 | 0.3 | 2969
2781 | 1.9 | 3770
2782 | 1.2 | 3130
2783 | 0.1 | 6264
2784 | 3.7 | 653
2785 | 1.2 | 1422
2786 | 0.6 | 4021
2787 | 2.0 | 5926
2788 | 1.3 | 7082
2789 | 0.2 | 1971
2790 | 1.3 | 5980
2791 | 2.7 | 3272
2792 | 0.3 | 3499
2793 | 1.7 | 7474
2794 | 0.8 | 3118
2795 | 2.6 | 6249
2796 | 2.4 | 6586
2797 | 0.7 | 5080
2798 | 3.5 | 511
2799 | 1.0 | 5321
2800 | 1.3 | 171
2801 | 1.3 | 3675
2802 | 1.6 | 6575
2803 | 2.2 | 1086
2804 | 0.7 | 2306
2805 | 1.3 | 4469
2806 | 0.5 | 2285
2807 | 1.5 | 6638
2808 | 1.3 | 2192
2809 | 0.1 | 3636
2810 | 2.0 | 6808
2811 | 3.5 | 2081
2812 | 0.8 | 5405
2813 | 1.6 | 7298
2814 | 2.1 | 6293
2815 | 2.0 | 619
2816 | 0.7 | 871
2817 | 0.7 | 1674
2818 | 1.8 | 113
2819 | 0.3 | 7385
2820 | 3.9 | 891
2821 | 2.2 | 322
2822 | 0.4 | 3628
2823 | 0.2 | 5859
2824 | 0.7 | 4623
2825 | 2.9 | 843
2826 | 2.5 | 7277
2827 | 0.1 | 5635
2828 | 4.9 | 7194
2829 | 1.4 | 7047
2830 | 0.3 | 205
2831 | 2.9 | 6955
2832 | 0.9 | 5203
2833 | 1.3 | 5043
2834 | 1.0 | 1799
2835 | 1.5 | 4975
2836 | 0.2 | 2237
2837 | 2.4 | 5700
2838 | 0.1 | 954
2839 | 0.6 | 4998
2840 | 1.4 | 3724
2841 | 0.6 | 108
2842 | 0.5 | 1760
2843 | 2.6 | 7197
2844 | 3.5 | 1128
2845 | 3.7 | 3488
2846 | 1.8 | 7388
2847 | 2.4 | 2445
2848 | 0.7 | 426
2849 | 0.5 | 2562
2850 | 7.1 | 858
2851 | 2.5 | 893
2852 | 0.4 | 5654
2853 | 2.1 | 1867
2854 | 0.3 | 6834
2855 | 1.1 | 1161
2856 | 0.5 | 558
2857 | 4.3 | 3983
2858 | 3.4 | 4094
2859 | 0.1 | 7030
2860 | 2.1 | 981
2861 | 0.6 | 443
2862 | 2.9 | 1150
2863 | 1.7 | 7328
2864 | 0.7 | 1889
2865 | 1.0 | 859
2866 | 1.8 | 1704
2867 | 1.4 | 4830
2868 | 2.3 | 2175
2869 | 0.8 | 777
2870 | 1.9 | 2284
2871 | 1.8 | 1919
2872 | 1.1 | 2991
2873 | 7.3 | 4132
2874 | 1.0 | 6220
2875 | 2.9 | 5312
2876 | 2.8 | 2526
2877 | 0.2 | 1321
2878 | 2.4 | 4279
2879 | 0.6 | 1153
2880 | 2.4 | 1098
2881 | 2.0 | 1078
2882 | 0.5 | 138
2883 | 0.8 | 6562
2884 | 1.7 | 1948
2885 | 2.0 | 2934
2886 | 1.9 | 5653
2887 | 2.3 | 1091
2888 | 5.8 | 2276
2889 | 0.8 | 1413
2890 | 1.4 | 2460
2891 | 1.5 | 5653
2892 | 1.7 | 5882
2893 | 3.2 | 5182
2894 | 2.3 | 672
2895 | 2.2 | 511
2896 | 1.6 | 4069
2897 | 0.9 | 4611
2898 | 2.2 | 3090
2899 | 3.9 | 7109
2900 | 3.4 | 5474
2901 | 2.7 | 2488
2902 | 0.4 | 5734
2903 | 0.6 | 4437
2904 | 1.6 | 3411
2905 | 1.3 | 1219
2906 | 1.4 | 2512
2907 | 1.8 | 4946
2908 | 0.9 | 7446
2909 | 1.6 | 3240
2910 | 1.0 | 205
2911 | 4.0 | 2071
2912 | 5.3 | 6391
2913 | 1.0 | 2281
2914 | 0.7 | 7043
2915 | 1.9 | 3950
2916 | 1.9 | 3907
2917 | 1.8 | 3923
2918 | 1.1 | 945
2919 | 0.8 | 7078
2920 | 0.9 | 6036
2921 | 0.5 | 327
2922 | 6.6 | 6759
2923 | 1.7 | 4204
2924 | 0.9 | 2914
2925 | 0.1 | 5628
2926 | 2.4 | 6104
2927 | 1.9 | 4487
2928 | 0.7 | 96
2929 | 2.6 | 4271
2930 | 0.2 | 6496
2931 | 0.5 | 6660
2932 | 1.8 | 2418
2933 | 0.3 | 1879
2934 | 2.3 | 1867
2935 | 0.3 | 1223
2936 | 0.3 | 4698
2937 | 3.7 | 811
2938 | 1.6 | 4105
2939 | 5.5 | 6384
2940 | 2.0 | 1021
2941 | 1.7 | 3167
2942 | 0.5 | 433
2943 | 1.6 | 6769
2944 | 1.9 | 3145
2945 | 5.1 | 3606
2946 | 2.2 | 5923
2947 | 4.2 | 4683
2948 | 0.7 | 71
2949 | 3.0 | 3320
2950 | 2.2 | 5298
2951 | 1.1 | 5761
2952 | 1.7 | 7006
2953 | 1.5 | 1407
2954 | 1.4 | 5729
2955 | 0.8 | 2598
2956 | 2.6 | 2214
2957 | 1.3 | 1664
2958 | 0.3 | 7067
2959 | 2.6 | 2111
2960 | 4.1 | 2809
2961 | 2.0 | 5132
2962 | 2.1 | 4631
2963 | 0.1 | 3877
2964 | 0.4 | 3297
2965 | 1.3 | 6855
2966 | 3.5 | 5
2967 | 2.1 | 6457
2968 | 0.1 | 5990
2969 | 2.6 | 3379
2970 | 0.7 | 3789
2971 | 3.0 | 7490
2972 | 0.5 | 4657
2973 | 0.7 | 7261
2974 | 4.7 | 6592
2975 | 2.3 | 6278
2976 | 0.4 | 418
2977 | 0.8 | 496
2978 | 3.4 | 5942
2979 | 0.4 | 7467
2980 | 2.0 | 4095
2981 | 2.7 | 2668
2982 | 6.2 | 2519
2983 | 1.6 | 7255
2984 | 1.1 | 3855
2985 | 1.9 | 6703
2986 | 1.2 | 6127
2987 | 4.2 | 3198
2988 | 1.0 | 4620
2989 | 1.6 | 1350
2990 | 2.2 | 4381
2991 | 2.5 | 7369
2992 | 4.8 | 522
2993 | 3.4 | 2218
2994 | 3.3 | 7068
2995 | 3.9 | 5323
2996 | 1.9 | 1196
2997 | 0.8 | 6164
2998 | 0.8 | 2439
2999 | 2.9 | 2898
3000 | 3.3 | 7454
3001 | 3.0 | 7265
3002 | 2.6 | 4810
3003 | 0.7 | 229
3004 | 2.0 | 652
3005 | 1.3 | 4518
3006 | 3.7 | 1901
3007 | 0.1 | 4186
3008 | 3.7 | 5680
3009 | 4.4 | 512
3010 | 4.7 | 4039
3011 | 0.4 | 5591
3012 | 1.4 | 3859
3013 | 1.6 | 6912
3014 | 0.7 | 6485
3015 | 3.2 | 263
3016 | 3.1 | 484
3017 | 0.5 | 1612
3018 | 0.9 | 5464
3019 | 1.5 | 2641
3020 | 1.6 | 5962
3021 | 1.5 | 1820
3022 | 3.1 | 1252
3023 | 0.7 | 4742
3024 | 0.5 | 2764
3025 | 0.8 | 4145
3026 | 0.8 | 5511
3027 | 2.6 | 5810
3028 | 1.5 | 3550
3029 | 1.3 | 3278
3030 | 1.6 | 2299
3031 | 0.5 | 5321
3032 | 0.8 | 2609
3033 | 2.6 | 2344
3034 | 1.0 | 5138
3035 | 1.2 | 6674
3036 | 0.1 | 3832
3037 | 0.9 | 4429
3038 | 0.7 | 2499
3039 | 1.8 | 1507
3040 | 2.8 | 3554
3041 | 3.6 | 1306
3042 | 1.7 | 4908
3043 | 3.3 | 944
3044 | 4.2 | 1992
3045 | 0.8 | 412
3046 | 0.5 | 4531
3047 | 2.4 | 1285
3048 | 2.9 | 6477
3049 | 4.6 | 4681
3050 | 0.1 | 6535
3051 | 7.1 | 3926
3052 | 1.1 | 443
3053 | 3.7 | 1485
3054 | 3.8 | 1936
3055 | 2.9 | 4347
3056 | 0.4 | 7390
3057 | 1.4 | 6724
3058 | 0.3 | 2059
3059 | 4.0 | 379
3060 | 2.8 | 5147
3061 | 0.4 | 3113
3062 | 2.5 | 4539
3063 | 2.3 | 5096
3064 | 4.0 | 7147
3065 | 0.4 | 3373
3066 | 1.4 | 182
3067 | 2.9 | 6793
3068 | 1.8 | 2143
3069 | 2.1 | 816
3070 | 0.7 | 1594
3071 | 3.9 | 702
3072 | 1.5 | 3134
3073 | 0.2 | 4241
3074 | 2.0 | 819
3075 | 3.1 | 2653
3076 | 0.9 | 2132
3077 | 3.6 | 4033
3078 | 0.1 | 6405
3079 | 2.6 | 1608
3080 | 6.2 | 885
3081 | 0.2 | 2536
3082 | 0.4 | 5967
3083 | 0.5 | 822
3084 | 0.9 | 634
3085 | 0.3 | 6748
