Node | Distance To | Previous Node in Path (-1 is unreachable, or starting node)
335 | 28.199999999999996 | 3105
336 | 36.0 | 1813
337 | 31.9 | 4207
338 | 34.9 | 6803
339 | 36.7 | 66
340 | 30.500000000000004 | 6756
341 | 34.3 | 3129
342 | 33.9 | 5441
343 | 22.0 | 4759
344 | 25.0 | 2533
345 | 32.699999999999996 | 2611
346 | 26.9 | 2175
347 | 27.8 | 5949
348 | 18.0 | 4875
349 | 33.8 | 2728
350 | 30.700000000000003 | 654
351 | 24.9 | 7195
352 | 31.299999999999997 | 7071
353 | 26.9 | 2950
354 | Infinity | -1
355 | 34.7 | 6506
356 | 30.5 | 5879
357 | 32.2 | 1966
358 | 26.1 | 4654
359 | 35.69999999999999 | 6504
360 | 24.599999999999994 | 478
361 | 25.400000000000002 | 6222
362 | 27.5 | 6030
363 | 16.1 | 4581
364 | 24.900000000000002 | 2025
365 | 26.5 | 2976
366 | 30.6 | 5571
367 | 31.200000000000003 | 6079
368 | 37.99999999999999 | 7395
369 | 36.3 | 665
370 | 27.799999999999997 | 1795
371 | Infinity | -1
372 | 24.599999999999998 | 6076
373 | 23.4 | 907
374 | 39.900000000000006 | 5707
375 | 20.4 | 4619
376 | 32.6 | 4692
377 | 31.0 | 1551
378 | 24.0 | 5720
379 | 28.000000000000004 | 3146
380 | 32.99999999999999 | 4852
381 | 31.2 | 1523
382 | 19.1 | 2885
383 | 27.9 | 6214
384 | 29.400000000000002 | 107
385 | 27.400000000000002 | 4863
386 | 28.5 | 5860
387 | 12.2 | 3092
388 | 33.4 | 1700
389 | 27.499999999999996 | 4765
390 | 37.3 | 145
391 | 40.1 | 7477
392 | 32.3 | 5636
393 | 40.6 | 5493
394 | 23.1 | 6073
395 | 30.5 | 1242
396 | 28.3 | 6371
397 | 33.3 | 6224
398 | 37.1 | 6384
399 | 29.4 | 5854
400 | 24.1 | 5
401 | 19.0 | 328
402 | 33.1 | 865
403 | 29.5 | 7384
404 | 29.0 | 4857
405 | 35.599999999999994 | 6905
406 | 24.6 | 2603
407 | 30.799999999999997 | 2163
408 | 34.599999999999994 | 5893
409 | 27.6 | 5960
410 | 36.699999999999996 | 3363
411 | 29.5 | 5836
412 | 19.9 | 2347
413 | 31.1 | 4872
414 | 25.899999999999995 | 1569
415 | 31.5 | 4804
416 | 34.1 | 6529
417 | 20.999999999999996 | 5932
418 | Infinity | -1
419 | 32.8 | 2326
420 | 38.4 | 2628
421 | 19.9 | 3335
422 | 28.799999999999997 | 77
423 | 28.299999999999994 | 1837
424 | 17.900000000000002 | 1811
425 | 26.099999999999998 | 4836
426 | 25.8 | 1523
427 | 35.6 | 6543
428 | 31.2 | 1683
429 | 26.3 | 6371
430 | 23.999999999999996 | 1774
431 | 35.0 | 2884
432 | 29.300000000000004 | 5239
433 | 30.0 | 2379
434 | 32.199999999999996 | 5810
435 | 27.400000000000002 | 3687
436 | 28.0 | 7375
437 | 30.299999999999997 | 4481
438 | 29.299999999999997 | 1772
439 | 30.499999999999993 | 5006
440 | 31.8 | 6424
441 | 28.199999999999992 | 2112
442 | 33.6 | 612
443 | 22.1 | 6753
444 | 24.200000000000003 | 165
445 | 31.9 | 4999
446 | 23.900000000000002 | 3356
447 | 27.5 | 5693
448 | 37.1 | 3706
449 | 21.8 | 6158
450 | 33.099999999999994 | 4403
451 | 29.6 | 4033
452 | 22.399999999999995 | 5063
453 | 29.0 | 1503
454 | 30.499999999999996 | 1891
455 | 23.799999999999997 | 5790
456 | 27.2 | 4774
457 | 28.9 | 6228
458 | 20.4 | 7102
459 | 23.6 | 4897
460 | 33.3 | 3944
461 | 30.900000000000002 | 2168
462 | 25.999999999999993 | 3126
463 | 22.6 | 666
464 | 30.4 | 1340
465 | 30.999999999999993 | 5528
466 | 26.6 | 4863
467 | 29.099999999999998 | 5201
468 | 30.499999999999996 | 6052
469 | 28.099999999999998 | 3582
470 | 22.6 | 1777
471 | 33.8 | 3156
472 | 26.200000000000003 | 6668
473 | 28.400000000000002 | 5387
474 | 29.1 | 5615
475 | 24.900000000000002 | 4889
476 | 33.900000000000006 | 7064
477 | 37.50000000000001 | 2959
478 | 23.899999999999995 | 3853
479 | 28.799999999999997 | 2882
480 | 32.3 | 2697
481 | 32.1 | 1725
482 | 24.099999999999998 | 876
483 | 28.8 | 2970
484 | 27.5 | 783
485 | 31.0 | 1777
486 | 24.799999999999997 | 1396
487 | 34.2 | 3591
488 | 30.1 | 5955
489 | 30.9 | 311
490 | 27.1 | 894
491 | 30.0 | 6466
492 | 24.199999999999996 | 6944
493 | 38.4 | 1344
494 | 18.3 | 6469
495 | 24.9 | 1239
496 | 30.099999999999998 | 7361
497 | 29.8 | 515
498 | 40.3 | 4458
499 | 25.999999999999996 | 4203
500 | 37.4 | 2027
501 | 43.6 | 4370
502 | 26.6 | 3029
503 | 34.400000000000006 | 2333
504 | 35.4 | 6785
505 | 25.999999999999996 | 486
506 | 24.900000000000002 | 641
507 | 30.300000000000004 | 2247
508 | 26.2 | 1804
509 | 29.099999999999998 | 5360
510 | 31.399999999999995 | 4321
511 | 29.3 | 2039
512 | 31.900000000000002 | 548
513 | 27.699999999999996 | 1570
514 | 26.8 | 3499
515 | 29.400000000000002 | 5014
516 | 6.6 | 3305
517 | 30.5 | 6139
518 | 30.8 | 748
519 | 40.4 | 3215
520 | 26.9 | 6580
521 | 24.7 | 7038
522 | 26.6 | 5654
523 | 30.899999999999995 | 5518
524 | 24.4 | 4303
525 | 35.0 | 6733
526 | 25.7 | 3048
527 | 32.0 | 214
528 | 25.900000000000002 | 6450
529 | 35.699999999999996 | 5798
530 | 27.099999999999998 | 4237
531 | 26.5 | 6273
532 | 27.299999999999997 | 5659
533 | 29.1 | 3291
534 | 28.000000000000004 | 6651
535 | 31.900000000000002 | 5383
536 | 32.900000000000006 | 5114
537 | 23.400000000000002 | 2217
538 | 23.299999999999997 | 1500
539 | 29.500000000000004 | 305
540 | 29.5 | 5508
541 | 35.199999999999996 | 5364
542 | 23.4 | 2403
543 | 27.8 | 5425
544 | 32.0 | 4235
545 | 30.599999999999998 | 7115
546 | 28.500000000000004 | 2526
547 | Infinity | -1
548 | 22.6 | 7469
549 | 23.9 | 5122
550 | 29.3 | 5715
551 | 25.499999999999996 | 6850
552 | 33.7 | 5804
553 | 34.3 | 716
554 | 31.6 | 3444
555 | 25.2 | 3012
556 | 29.299999999999997 | 4406
557 | 26.6 | 3746
558 | 29.7 | 5153
559 | 33.7 | 4147
560 | 32.9 | 6231
561 | 37.1 | 6747
562 | 27.7 | 6613
563 | 27.299999999999997 | 1259
564 | 23.3 | 2008
565 | 29.999999999999996 | 2205
566 | 34.400000000000006 | 6866
567 | 27.699999999999996 | 6175
568 | 35.9 | 5510
569 | 30.3 | 4710
570 | 26.6 | 3075
571 | 26.599999999999998 | 3929
572 | 25.499999999999996 | 4115
573 | 23.9 | 6125
574 | 29.700000000000003 | 1888
575 | 32.8 | 1944
576 | 31.400000000000002 | 4074
577 | 21.7 | 1795
578 | 31.700000000000003 | 6033
579 | 28.1 | 3746
580 | 26.000000000000004 | 4268
581 | 30.3 | 2381
582 | 29.400000000000002 | 4126
583 | 28.9 | 378
584 | 23.799999999999994 | 2778
585 | 35.199999999999996 | 4253
586 | 32.599999999999994 | 1099
587 | 30.999999999999996 | 846
588 | 31.9 | 1307
589 | 26.2 | 1114
590 | 32.0 | 6082
591 | 34.2 | 3541
592 | 36.2 | 1520
593 | 32.2 | 6368
594 | 33.900000000000006 | 6824
595 | 30.499999999999996 | 3231
596 | 29.000000000000004 | 3561
597 | 31.6 | 641
598 | 31.0 | 2059
599 | 34.1 | 5293
600 | 35.3 | 2988
601 | 39.2 | 6368
602 | Infinity | -1
603 | 31.2 | 2713
604 | 31.2 | 4291
605 | 27.999999999999996 | 1674
606 | 29.9 | 3484
607 | 29.299999999999997 | 326
608 | 30.700000000000003 | 6401
609 | 31.899999999999995 | 1025
610 | 33.0 | 1754
611 | 30.099999999999998 | 4376
612 | 26.0 | 1725
613 | 41.599999999999994 | 1617
614 | 30.3 | 4957
615 | 33.800000000000004 | 2530
616 | 30.5 | 916
617 | 36.800000000000004 | 7327
618 | 26.800000000000004 | 5019
619 | 30.900000000000002 | 3388
620 | 30.499999999999996 | 1728
621 | 26.1 | 3939
622 | 29.4 | 3369
623 | 25.7 | 1559
624 | 29.400000000000002 | 897
625 | 26.999999999999996 | 1025
626 | 23.2 | 3489
627 | 26.899999999999995 | 5711
628 | 28.6 | 3458
629 | 37.1 | 6181
630 | 30.5 | 6769
631 | 25.9 | 1027
632 | 23.2 | 1318
633 | 27.600000000000005 | 5214
634 | 26.7 | 7163
635 | 23.199999999999996 | 5374
636 | 32.99999999999999 | 1472
637 | 26.6 | 3746
638 | 28.2 | 7302
639 | 32.599999999999994 | 2857
640 | 31.4 | 3695
641 | 24.8 | 4491
642 | 34.599999999999994 | 1337
643 | 36.400000000000006 | 4220
644 | 19.2 | 494
645 | 31.9 | 6430
646 | 32.5 | 5071
647 | 31.2 | 3302
648 | 35.300000000000004 | 2583
649 | 34.3 | 5255
650 | 34.1 | 2558
651 | 29.5 | 1661
652 | 28.599999999999998 | 2461
653 | 26.799999999999997 | 17
654 | 29.1 | 1469
655 | 25.800000000000004 | 2091
656 | 33.2 | 6674
657 | 25.900000000000002 | 6999
658 | 23.4 | 3263
659 | 29.099999999999998 | 6402
660 | 26.9 | 6702
661 | 28.800000000000004 | 1686
662 | 29.799999999999997 | 2244
663 | 24.999999999999996 | 2704
664 | 29.1 | 1886
665 | 30.699999999999996 | 4520
666 | 20.900000000000002 | 5122
667 | 31.099999999999998 | 6604
668 | 29.199999999999996 | 5479
669 | 29.5 | 138
670 | 16.8 | 6814
671 | 34.099999999999994 | 3420
672 | 33.0 | 5650
673 | 25.2 | 2200
674 | 35.900000000000006 | 2349
675 | 27.900000000000006 | 2408
676 | 28.6 | 4359
677 | 28.999999999999996 | 3362
678 | 30.8 | 3551
679 | 29.0 | 6668
680 | 29.3 | 7150
681 | 24.799999999999997 | 6433
682 | 42.2 | 6121
683 | 37.0 | 6138
684 | 28.4 | 4576
685 | 30.2 | 3724
686 | 26.1 | 7059
687 | 28.3 | 1659
688 | 31.3 | 1713
689 | 26.800000000000004 | 4503
690 | 27.1 | 993
691 | 30.200000000000006 | 172
692 | 27.0 | 2478
693 | 34.4 | 513
694 | 33.0 | 2215
695 | 39.3 | 3996
696 | 42.5 | 6074
697 | 37.0 | 6782
698 | 31.000000000000004 | 6591
699 | 31.6 | 801
700 | 33.5 | 2038
701 | 23.000000000000004 | 4909
702 | 28.900000000000002 | 4654
703 | 30.700000000000003 | 7090
704 | 27.799999999999997 | 663
705 | 30.300000000000004 | 774
706 | 36.2 | 6637
707 | 32.5 | 2028
708 | 36.400000000000006 | 7061
709 | 20.799999999999997 | 6895
710 | 28.9 | 2562
711 | 27.499999999999996 | 6582
712 | 27.8 | 5849
713 | 34.7 | 4035
714 | 30.800000000000004 | 6555
715 | 25.6 | 7488
716 | 28.3 | 5331
717 | 15.2 | 6512
718 | 38.0 | 895
719 | 31.2 | 2466
720 | 35.5 | 3053
721 | 34.2 | 5022
722 | 26.8 | 6848
723 | 24.6 | 6420
724 | 35.699999999999996 | 6423
725 | 31.7 | 7219
726 | 33.7 | 4097
727 | 34.6 | 6244
728 | 30.400000000000002 | 5496
729 | 28.999999999999996 | 605
730 | 29.499999999999996 | 6768
731 | 31.1 | 680
732 | 29.999999999999996 | 5332
733 | 30.299999999999997 | 5803
734 | 19.7 | 6125
735 | 36.5 | 4363
736 | 26.7 | 3689
737 | 33.3 | 3609
738 | Infinity | -1
739 | 28.9 | 7278
740 | 32.0 | 28
741 | 29.0 | 658
742 | 25.300000000000004 | 6173
743 | 17.1 | 2989
744 | 28.599999999999998 | 4111
745 | 28.6 | 147
746 | 29.9 | 1432
747 | 27.9 | 4401
748 | 28.2 | 1259
749 | 33.89999999999999 | 1387
750 | 28.7 | 3604
751 | 33.5 | 4900
752 | 25.900000000000002 | 1858
753 | 35.2 | 7466
754 | 31.200000000000003 | 304
755 | 31.400000000000006 | 2773
756 | 33.6 | 233
757 | 29.599999999999994 | 6576
758 | 32.0 | 7410
759 | 27.400000000000002 | 7393
760 | 33.0 | 4216
761 | 36.6 | 2693
762 | 29.5 | 7106
763 | 32.699999999999996 | 6269
764 | 29.299999999999997 | 457
765 | 26.799999999999997 | 3118
766 | 29.6 | 2094
767 | 33.3 | 4678
768 | 28.399999999999995 | 2373
769 | 32.6 | 4629
770 | 27.5 | 2102
771 | 34.5 | 4279
772 | 25.4 | 1301
773 | 26.6 | 4513
774 | 23.800000000000004 | 201
775 | 29.6 | 3618
776 | 31.499999999999996 | 4314
777 | 28.4 | 325
778 | 34.6 | 3980
779 | 31.9 | 3101
780 | 32.7 | 7048
781 | 26.200000000000003 | 3291
782 | 31.5 | 4470
783 | 24.5 | 4778
784 | 36.2 | 204
785 | 32.5 | 3669
786 | 26.899999999999995 | 3853
787 | 29.500000000000004 | 5701
788 | 38.20000000000001 | 2497
789 | 30.9 | 917
790 | 32.4 | 4993
791 | 31.199999999999996 | 2035
792 | 34.4 | 1464
793 | 31.199999999999996 | 4878
794 | 27.199999999999996 | 4664
795 | 36.7 | 4559
796 | 32.199999999999996 | 4670
797 | 29.5 | 1097
798 | 35.2 | 6447
799 | 33.099999999999994 | 1891
800 | 33.5 | 3396
801 | 26.7 | 5547
802 | 26.5 | 2039
803 | 26.8 | 6933
804 | 21.599999999999994 | 1219
805 | 25.299999999999997 | 2347
806 | 24.3 | 1899
807 | 34.7 | 1160
808 | 28.8 | 3260
809 | 38.2 | 5695
810 | 28.9 | 1520
811 | 30.799999999999997 | 4913
812 | 22.6 | 6456
813 | 21.900000000000002 | 3600
814 | 28.3 | 6524
815 | 38.300000000000004 | 1953
816 | 25.9 | 6333
817 | 33.400000000000006 | 1605
818 | 29.4 | 6153
819 | 22.700000000000003 | 3841
820 | 26.900000000000002 | 7393
821 | 26.9 | 612
822 | 23.6 | 945
823 | 27.599999999999998 | 4487
824 | 32.8 | 1737
825 | 18.8 | 2574
826 | 35.4 | 5766
827 | 31.6 | 3336
828 | 29.8 | 7019
829 | 33.9 | 6359
830 | 34.599999999999994 | 263
831 | 31.6 | 7309
832 | Infinity | -1
833 | 28.6 | 2322
834 | 27.000000000000004 | 7171
835 | 24.300000000000004 | 6173
836 | 33.7 | 6204
837 | 41.400000000000006 | 2629
838 | 35.3 | 3226
839 | 19.599999999999998 | 1367
840 | 18.0 | 6667
841 | 29.9 | 949
842 | 39.699999999999996 | 5647
843 | 32.9 | 7423
844 | 37.5 | 2886
845 | 31.200000000000003 | 2954
846 | 27.799999999999997 | 1614
847 | 28.4 | 3785
848 | 28.800000000000004 | 2247
849 | 34.3 | 2912
850 | 35.099999999999994 | 3709
851 | 25.700000000000003 | 1395
852 | 28.899999999999995 | 7432
853 | 32.2 | 6572
854 | 26.2 | 4217
855 | 28.4 | 176
856 | 34.4 | 612
857 | 27.8 | 2018
858 | 32.699999999999996 | 2916
859 | 27.299999999999997 | 5232
860 | 33.50000000000001 | 1392
861 | 28.6 | 2379
862 | 25.7 | 6490
863 | 31.6 | 6659
864 | 32.9 | 6329
865 | 31.6 | 2709
866 | 28.5 | 3309
867 | 30.699999999999996 | 5711
868 | 28.499999999999996 | 335
869 | 26.0 | 7015
870 | 32.5 | 4211
871 | 30.2 | 1785
872 | 30.3 | 2396
873 | 27.7 | 2971
874 | 30.800000000000004 | 774
875 | 34.5 | 3039
876 | 23.7 | 3595
877 | 33.0 | 1068
878 | 22.5 | 5111
879 | 27.599999999999994 | 6582
880 | 32.0 | 5667
881 | 26.6 | 4851
882 | 16.2 | 2574
883 | 29.4 | 5334
884 | 28.199999999999996 | 2063
885 | 32.9 | 5017
886 | Infinity | -1
887 | 34.599999999999994 | 441
888 | 27.199999999999996 | 635
889 | 31.599999999999998 | 7374
890 | 37.50000000000001 | 2940
891 | 31.1 | 7352
892 | 32.6 | 4657
893 | 21.8 | 348
894 | 26.8 | 3306
895 | 34.4 | 6391
896 | 33.599999999999994 | 6167
897 | 29.3 | 3100
898 | 30.5 | 5429
899 | 37.1 | 6969
900 | 44.0 | 3621
901 | 31.7 | 3442
902 | 33.199999999999996 | 2617
903 | 27.799999999999997 | 3489
904 | 38.99999999999999 | 4539
905 | 37.0 | 2206
906 | 37.300000000000004 | 4666
907 | 21.2 | 1412
908 | 25.200000000000003 | 5630
909 | 38.7 | 558
910 | 26.900000000000002 | 2018
911 | 21.4 | 2152
912 | 33.10000000000001 | 4523
913 | 29.300000000000004 | 1910
914 | 31.099999999999998 | 3948
915 | 31.0 | 5382
916 | 27.7 | 4278
917 | 27.4 | 2031
918 | 30.199999999999996 | 4906
919 | 24.799999999999997 | 7302
920 | 35.699999999999996 | 575
921 | 24.9 | 7263
922 | 33.5 | 1781
923 | 30.2 | 3022
924 | 31.1 | 1126
925 | 34.699999999999996 | 92
926 | 36.1 | 3945
927 | 27.5 | 2284
928 | 32.400000000000006 | 2359
929 | 29.299999999999997 | 5294
930 | 48.9 | 6776
931 | 32.1 | 5016
932 | 30.6 | 4778
933 | 29.3 | 548
934 | 25.1 | 5499
935 | 28.599999999999998 | 6025
936 | 25.0 | 2371
937 | 29.6 | 4108
938 | 30.2 | 1735
939 | 34.49999999999999 | 6146
940 | 26.0 | 1194
941 | 22.799999999999997 | 3542
942 | 25.099999999999998 | 5916
943 | 30.1 | 540
944 | 30.2 | 65
945 | 20.8 | 2008
946 | 33.5 | 1611
947 | 28.7 | 7193
948 | 31.799999999999997 | 3316
949 | 29.5 | 2604
950 | 32.9 | 2518
951 | 29.0 | 6114
952 | 27.7 | 987
953 | 28.8 | 3841
954 | 27.099999999999998 | 1567
955 | 26.799999999999997 | 2288
956 | 22.7 | 4897
957 | 25.2 | 7036
958 | 24.699999999999996 | 6183
959 | 28.8 | 4367
960 | 27.0 | 1361
961 | 30.799999999999997 | 4420
